INFO  2019-05-29 11:59:47,821 11594ms PlayAudioController    GetAudioURL        - Get audio download URL for cacheid 1957
INFO  2019-05-30 07:59:58,823 67989771ms DangNhapController     Index              - Enter DangNhap/Index
INFO  2019-05-30 08:00:00,792 67991740ms DangNhapController     Index              - Enter DangNhap/Index
INFO  2019-05-30 08:00:06,277 67997225ms DangNhapController     Index              - do login...
INFO  2019-05-30 08:00:06,324 67997272ms HomeController         Index              - Enter Home/Index
INFO  2019-05-30 08:00:43,669 68034617ms DangNhapController     Index              - do login...
INFO  2019-05-30 08:00:43,685 68034633ms HomeController         Index              - Enter Home/Index
INFO  2019-05-30 08:02:16,345 68127293ms DangNhapController     Index              - Enter DangNhap/Index
INFO  2019-05-30 08:02:18,080 68129028ms DangNhapController     Index              - do login...
INFO  2019-05-30 08:02:18,095 68129043ms HomeController         Index              - Enter Home/Index
INFO  2019-05-30 08:02:28,549 68139497ms DangNhapController     Index              - Enter DangNhap/Index
INFO  2019-05-30 08:02:38,799 68149747ms DangNhapController     Index              - do login...
INFO  2019-05-30 08:02:38,815 68149763ms HomeController         Index              - Enter Home/Index
INFO  2019-05-30 08:03:03,535 68174483ms ServiceCenter          send_sms_citizen   - yeucau_id 4BD54300519 sdt 0918909966
ERROR 2019-05-30 08:03:08,004 68178952ms ServiceCenter          send_sms_citizen   -   error ok
INFO  2019-05-30 08:05:04,494 68295442ms ServiceCenter          send_sms_citizen   - yeucau_id CFE60300519 sdt 0942628680
ERROR 2019-05-30 08:05:04,915 68295863ms ServiceCenter          send_sms_citizen   -   error ok
INFO  2019-05-30 08:20:17,299 69208247ms DangNhapController     Index              - Enter DangNhap/Index
INFO  2019-05-30 08:20:21,878 69212826ms DangNhapController     Index              - do login...
INFO  2019-05-30 08:20:21,924 69212872ms HomeController         Index              - Enter Home/Index
INFO  2019-05-30 08:20:39,597 69230545ms PlayAudioController    GetAudioURL        - Get audio download URL for cacheid 14219
INFO  2019-05-30 08:20:39,597 69230545ms PlayAudioController    GetAudioURL        - tmp download url: /dl/14219.wav
INFO  2019-05-30 08:20:39,597 69230545ms PlayAudioController    GetAudioURL        - origin virtual path: C:\soft\dbtool\syncfiles\2019\5\30\16-209-A-90942628680---20190530080404.wav
INFO  2019-05-30 08:20:39,597 69230545ms PlayAudioController    GetAudioURL        - copy  from C:\soft\dbtool\syncfiles\2019\5\30\16-209-A-90942628680---20190530080404.wav to c:\tmp\1022staticfiles\14219.wav
INFO  2019-05-30 08:32:21,124 69932072ms PlayAudioController    GetAudioURL        - Get audio download URL for cacheid 14233
INFO  2019-05-30 08:32:21,140 69932088ms PlayAudioController    GetAudioURL        - tmp download url: /dl/14233.wav
INFO  2019-05-30 08:32:21,140 69932088ms PlayAudioController    GetAudioURL        - origin virtual path: C:\soft\dbtool\syncfiles\2019\5\30\16-209-A-90942628680---20190530080404.wav
INFO  2019-05-30 08:32:21,140 69932088ms PlayAudioController    GetAudioURL        - copy  from C:\soft\dbtool\syncfiles\2019\5\30\16-209-A-90942628680---20190530080404.wav to c:\tmp\1022staticfiles\14233.wav
INFO  2019-05-30 08:32:24,906 69935854ms PlayAudioController    GetAudioURL        - Get audio download URL for cacheid 14232
INFO  2019-05-30 08:32:24,906 69935854ms PlayAudioController    GetAudioURL        - tmp download url: /dl/14232.wav
INFO  2019-05-30 08:32:24,906 69935854ms PlayAudioController    GetAudioURL        - origin virtual path: C:\soft\dbtool\syncfiles\2019\5\30\16-209-A-90918909966---20190530080239.wav
INFO  2019-05-30 08:32:24,906 69935854ms PlayAudioController    GetAudioURL        - copy  from C:\soft\dbtool\syncfiles\2019\5\30\16-209-A-90918909966---20190530080239.wav to c:\tmp\1022staticfiles\14232.wav
INFO  2019-05-30 08:32:32,261 69943209ms PlayAudioController    GetAudioURL        - Get audio download URL for cacheid 14232
INFO  2019-05-30 08:32:32,261 69943209ms PlayAudioController    GetAudioURL        - tmp download url: /dl/14232.wav
INFO  2019-05-30 08:32:32,261 69943209ms PlayAudioController    GetAudioURL        - origin virtual path: C:\soft\dbtool\syncfiles\2019\5\30\16-209-A-90918909966---20190530080239.wav
INFO  2019-05-30 08:39:07,749 70338697ms ServiceCenter          send_sms_citizen   - yeucau_id E83FD300519 sdt 0918909966
ERROR 2019-05-30 08:39:12,359 70343307ms ServiceCenter          send_sms_citizen   -   error ok
INFO  2019-05-30 08:40:14,268 70405216ms ServiceCenter          send_sms_citizen   - yeucau_id 48158300519 sdt 0918909966
ERROR 2019-05-30 08:40:14,705 70405653ms ServiceCenter          send_sms_citizen   -   error ok
INFO  2019-05-30 08:41:51,663 70502611ms PlayAudioController    GetAudioURL        - Get audio download URL for cacheid 14268
INFO  2019-05-30 08:41:51,663 70502611ms PlayAudioController    GetAudioURL        - tmp download url: /dl/14268.wav
INFO  2019-05-30 08:41:51,678 70502626ms PlayAudioController    GetAudioURL        - origin virtual path: C:\soft\dbtool\syncfiles\2019\5\30\16-209-A-90942628680---20190530080404.wav
INFO  2019-05-30 08:41:51,678 70502626ms PlayAudioController    GetAudioURL        - copy  from C:\soft\dbtool\syncfiles\2019\5\30\16-209-A-90942628680---20190530080404.wav to c:\tmp\1022staticfiles\14268.wav
